id,name,class
BOTA_507,Three Odd Yetis,NEUTRAL
BOTA_509,Loss and Gain,NEUTRAL
BOTA_510,Explosive Assault,NEUTRAL
BOTA_511,Dragonslayer,NEUTRAL
BOTA_512,Nature's Wispers,NEUTRAL
BOTA_513,Burning Volley,NEUTRAL
BOTA_514,Divine Alignment,NEUTRAL
BOTA_515,Aha!,NEUTRAL
BOTA_516,Cruel Souls,NEUTRAL
BOTA_517,Ride the Wave,NEUTRAL
BOTA_518,Hello Darkness,NEUTRAL
BOTA_519,The Ray of Roasting,NEUTRAL
BOTA_520,The Ol' Switcheroo,NEUTRAL
BOTA_521,It's in the Stars,NEUTRAL
BOTA_522,Nether Side Up,NEUTRAL
BOTA_524,A Quest for Three,NEUTRAL
BOTA_525,Chilling Winds,NEUTRAL
BOTA_526,Filthy Rodent,NEUTRAL
BOTA_529,Noble Sacrifices,NEUTRAL
BOTA_530,Shrinking Solutions,NEUTRAL
BOTA_531,Perfect Patrons,NEUTRAL
BOTA_532,Deathwing Dilemma,NEUTRAL
BOTA_533,Infestation!,NEUTRAL
BOTA_601,Phasing Portal,WARLOCK
BOTA_603,Soul Repressor,WARLOCK
BOTA_611,Don't Panic,NEUTRAL
BOTA_612,A Gentle Touch,NEUTRAL
BOTA_613,Cleansing Corruption,NEUTRAL
BOTA_614,A Dire Situation,NEUTRAL
BOTA_615,Double Dip,NEUTRAL
BOTA_616,A Priest's Feast,NEUTRAL
BOTA_617,Splash!,NEUTRAL
BOTA_621,Up for Auction,NEUTRAL
BOTA_622,Sowing Seeds,NEUTRAL
BOTA_623,Mechanical Medic,NEUTRAL
BOTA_624,Lifesteel,NEUTRAL
BOTA_625,Double Trouble,NEUTRAL
BOTA_626,Revived and Refreshed,NEUTRAL
BOTA_631,That's the Spirit,NEUTRAL
BOTA_632,Underhanded Dealing,NEUTRAL
BOTA_633,Pesky Priest,NEUTRAL
BOTA_634,Hallazeal? Hallaheal,NEUTRAL
BOTA_635,Primal Investment,NEUTRAL
BOTA_636,Healing Hands,NEUTRAL
BOTA_641,Just Jaraxxus,NEUTRAL
BOTA_642,Strike Me Down,NEUTRAL
BOTA_643,For Me?,NEUTRAL
BOTA_644,Risky Research,NEUTRAL
BOTA_645,Tempting Demons,NEUTRAL
BOTA_649,Mal'Ganis and Me,NEUTRAL
BOTA_650,Sharing is Caring,NEUTRAL
BOTA_651,The Path to Victory,NEUTRAL
BOTA_652,Doomed!,NEUTRAL
BOTA_653,Copycats,NEUTRAL
BOTA_654,Fungal Frugality,NEUTRAL
BOTA_655,Visions of Vitality,NEUTRAL
BOTA_700,Mirror,NEUTRAL
BOTA_701,Survival,NEUTRAL
BOTA_702,Lethal,NEUTRAL
BOTA_706,Board Clear,NEUTRAL
BOTA_BOSS_01h2,Test Subject,NEUTRAL
BOTA_BOSS_03h,Astromancer Arwyn,NEUTRAL
BOTA_BOSS_04h,Stargazer Luna,NEUTRAL
BOTA_BOSS_04p,Duality,NEUTRAL
BOTA_BOSS_05h,"Zerek, Master Cloner",NEUTRAL
BOTA_BOSS_05p,Perfection,NEUTRAL
BOTA_BOSS_06h,Dexter the Dendrologist,NEUTRAL
BOTA_BOSS_07h,Flobbidinous Floop,NEUTRAL
BOTA_BOSS_07p,Gloop Sprayer,NEUTRAL
BOTA_BOSS_08h,Demonologist Draan,NEUTRAL
BOTA_BOSS_09h,Dr. Morrigan,NEUTRAL
BOTA_BOSS_09p,Soul Battery,NEUTRAL
BOTA_BOSS_10h,Poisonmaster Pollark,NEUTRAL
BOTA_BOSS_12h,Lil' Stormy,NEUTRAL
BOTA_BOSS_13h,Electra Stormsurge,NEUTRAL
BOTA_BOSS_13p,Stormsurge,NEUTRAL
BOTA_BOSS_14h,Myra Rotspring,NEUTRAL
BOTA_BOSS_14p,Experimental Necrium,NEUTRAL
BOTA_BOSS_15h,Boomnician Breena,NEUTRAL
BOTA_BOSS_15p,Firework Volley,NEUTRAL
BOTA_BOSS_16h,Boommaster Flark,NEUTRAL
BOTA_BOSS_16p,Firework Barrage,NEUTRAL
BOTA_BOSS_17h,Glow-Tron 2000,NEUTRAL
BOTA_BOSS_17p,Glowing Laser,NEUTRAL
BOTA_BOSS_18h,Crystalsmith Kangor,NEUTRAL
BOTA_BOSS_18p,Radiant Laser,NEUTRAL
BOTA_BOSS_20h,Dr. Boom,NEUTRAL
BOTA_BOSS_20h2,Dr. Boom,NEUTRAL
BOTA_BOSS_20p1,True Perfection,NEUTRAL
BOTA_BOSS_20p2,Fusion Core,NEUTRAL
BOTA_BOSS_20p3,Kadoom Bot,NEUTRAL
BOTA_BOSS_20p4,Death Ray,NEUTRAL
BRM_001,Solemn Vigil,PALADIN
BRM_001e,Melt,PRIEST
BRM_002,Flamewaker,MAGE
BRM_003,Dragon's Breath,MAGE
BRM_003e,Dragon's Might,MAGE
BRM_004,Twilight Whelp,PRIEST
BRM_004e,Twilight Endurance,NEUTRAL
BRM_004t,Whelp,NEUTRAL
BRM_005,Demonwrath,WARLOCK
BRM_006,Imp Gang Boss,WARLOCK
BRM_006t,Imp,WARLOCK
BRM_007,Gang Up,ROGUE
BRM_008,Dark Iron Skulker,ROGUE
BRM_009,Volcanic Lumberer,DRUID
BRM_010,Druid of the Flame,DRUID
BRM_010a,Firecat Form,DRUID
BRM_010b,Fire Hawk Form,DRUID
BRM_010t,Druid of the Flame,DRUID
BRM_010t2,Druid of the Flame,DRUID
BRM_011,Lava Shock,SHAMAN
BRM_011t,Lava Shock,SHAMAN
BRM_012,Fireguard Destroyer,SHAMAN
BRM_012e,On Fire!,NEUTRAL
BRM_013,Quick Shot,HUNTER
BRM_014,Core Rager,HUNTER
BRM_014e,Power Rager,HUNTER
BRM_015,Revenge,WARRIOR
BRM_016,Axe Flinger,WARRIOR
BRM_017,Resurrect,PRIEST
BRM_018,Dragon Consort,PALADIN
BRM_018e,Unchained!,PALADIN
BRM_019,Grim Patron,NEUTRAL
BRM_020,Dragonkin Sorcerer,NEUTRAL
BRM_020e,Draconic Power,NEUTRAL
BRM_022,Dragon Egg,NEUTRAL
BRM_022t,Black Whelp,NEUTRAL
BRM_024,Drakonid Crusher,NEUTRAL
BRM_024e,Large Talons,NEUTRAL
BRM_025,Volcanic Drake,NEUTRAL
BRM_026,Hungry Dragon,NEUTRAL
BRM_027,Majordomo Executus,NEUTRAL
BRM_027h,Ragnaros the Firelord,NEUTRAL
BRM_027p,"DIE, INSECT!",NEUTRAL
BRM_027pH,"DIE, INSECTS!",NEUTRAL
BRM_028,Emperor Thaurissan,NEUTRAL
BRM_028e,Imperial Favor,NEUTRAL
BRM_029,Rend Blackhand,NEUTRAL
BRM_030,Nefarian,NEUTRAL
BRM_030t,Tail Swipe,NEUTRAL
BRM_031,Chromaggus,NEUTRAL
BRM_033,Blackwing Technician,NEUTRAL
BRM_033e,Dragon Blood,NEUTRAL
BRM_034,Blackwing Corruptor,NEUTRAL
BRMA01_1,Coren Direbrew,NEUTRAL
BRMA01_1H,Coren Direbrew,NEUTRAL
BRMA01_2,Pile On!,NEUTRAL
BRMA01_2H,Pile On!,NEUTRAL
BRMA01_2H_2_TB,Pile On!!!,NEUTRAL
BRMA01_2H_2c_TB,Pile On!!!,NEUTRAL
BRMA01_3,Dark Iron Bouncer,NEUTRAL
BRMA01_4,Get 'em!,NEUTRAL
BRMA01_4t,Guzzler,NEUTRAL
BRMA02_1,High Justice Grimstone,NEUTRAL
BRMA02_1H,High Justice Grimstone,NEUTRAL
BRMA02_2,Jeering Crowd,NEUTRAL
BRMA02_2_2_TB,Jeering Crowd,NEUTRAL
BRMA02_2_2c_TB,Jeering Crowd,NEUTRAL
BRMA02_2H,Jeering Crowd,NEUTRAL
BRMA02_2t,Dark Iron Spectator,NEUTRAL
BRMA03_1,Emperor Thaurissan,NEUTRAL
BRMA03_1H,Emperor Thaurissan,NEUTRAL
BRMA03_2,Power of the Firelord,NEUTRAL
BRMA03_3,Moira Bronzebeard,NEUTRAL
BRMA03_3e,Moira's Presence,NEUTRAL
BRMA03_3H,Moira Bronzebeard,NEUTRAL
BRMA04_1,Garr,NEUTRAL
BRMA04_1H,Garr,NEUTRAL
BRMA04_2,Magma Pulse,NEUTRAL
BRMA04_3,Firesworn,NEUTRAL
BRMA04_3H,Firesworn,NEUTRAL
BRMA04_4,Rock Out,NEUTRAL
BRMA04_4H,Rock Out,NEUTRAL
BRMA05_1,Baron Geddon,NEUTRAL
BRMA05_1H,Baron Geddon,NEUTRAL
BRMA05_2,Ignite Mana,NEUTRAL
BRMA05_2H,Ignite Mana,NEUTRAL
BRMA05_3,Living Bomb,NEUTRAL
BRMA05_3e,Living Bomb,NEUTRAL
BRMA05_3H,Living Bomb,NEUTRAL
BRMA05_3He,Living Bomb,NEUTRAL
BRMA06_1,Majordomo Executus,NEUTRAL
BRMA06_1H,Majordomo Executus,NEUTRAL
BRMA06_2,The Majordomo,NEUTRAL
BRMA06_2H,The Majordomo,NEUTRAL
BRMA06_2H_TB,The Majordomo,NEUTRAL
BRMA06_3,Ragnaros the Firelord,NEUTRAL
BRMA06_3H,Ragnaros the Firelord,NEUTRAL
BRMA06_4,Flamewaker Acolyte,NEUTRAL
BRMA06_4H,Flamewaker Acolyte,NEUTRAL
BRMA07_1,Highlord Omokk,NEUTRAL
BRMA07_1H,Highlord Omokk,NEUTRAL
BRMA07_2,ME SMASH,NEUTRAL
BRMA07_2_2_TB,ME SMASH,NEUTRAL
BRMA07_2_2c_TB,ME SMASH,NEUTRAL
BRMA07_2H,ME SMASH,NEUTRAL
BRMA07_3,TIME FOR SMASH,NEUTRAL
BRMA08_1,General Drakkisath,NEUTRAL
BRMA08_1H,General Drakkisath,NEUTRAL
BRMA08_2,Intense Gaze,NEUTRAL
BRMA08_2H,Intense Gaze,NEUTRAL
BRMA08_3,Drakkisath's Command,NEUTRAL
BRMA09_1,Rend Blackhand,NEUTRAL
BRMA09_1H,Rend Blackhand,NEUTRAL
BRMA09_2,Open the Gates,NEUTRAL
BRMA09_2_TB,Open the Gates,NEUTRAL
BRMA09_2H,Open the Gates,NEUTRAL
BRMA09_2Ht,Whelp,NEUTRAL
BRMA09_2t,Whelp,NEUTRAL
BRMA09_3,Old Horde,NEUTRAL
BRMA09_3H,Old Horde,NEUTRAL
BRMA09_3Ht,Old Horde Orc,NEUTRAL
BRMA09_3t,Old Horde Orc,NEUTRAL
BRMA09_4,Blackwing,NEUTRAL
BRMA09_4H,Blackwing,NEUTRAL
BRMA09_4Ht,Dragonkin,NEUTRAL
BRMA09_4t,Dragonkin,NEUTRAL
BRMA09_5,Dismount,NEUTRAL
BRMA09_5H,Dismount,NEUTRAL
BRMA09_5Ht,Gyth,NEUTRAL
BRMA09_5t,Gyth,NEUTRAL
BRMA09_6,The True Warchief,NEUTRAL
BRMA10_1,Razorgore the Untamed,NEUTRAL
BRMA10_1H,Razorgore the Untamed,NEUTRAL
BRMA10_3,The Rookery,NEUTRAL
BRMA10_3e,Incubation,NEUTRAL
BRMA10_3H,The Rookery,NEUTRAL
BRMA10_4,Corrupted Egg,NEUTRAL
BRMA10_4H,Corrupted Egg,NEUTRAL
BRMA10_5,Chromatic Drake,NEUTRAL
BRMA10_5H,Chromatic Drake,NEUTRAL
BRMA10_6,Razorgore's Claws,NEUTRAL
BRMA10_6e,Blind With Rage,NEUTRAL
BRMA11_1,Vaelastrasz the Corrupt,NEUTRAL
BRMA11_1H,Vaelastrasz the Corrupt,NEUTRAL
BRMA11_2,Essence of the Red,NEUTRAL
BRMA11_2H,Essence of the Red,NEUTRAL
BRMA11_2H_2_TB,Essence of the Red,NEUTRAL
BRMA11_3,Burning Adrenaline,NEUTRAL
BRMA12_1,Chromaggus,NEUTRAL
BRMA12_10,Mutation,NEUTRAL
BRMA12_1H,Chromaggus,NEUTRAL
BRMA12_2,Brood Affliction,NEUTRAL
BRMA12_2H,Brood Affliction,NEUTRAL
BRMA12_3,Brood Affliction: Red,NEUTRAL
BRMA12_3H,Brood Affliction: Red,NEUTRAL
BRMA12_4,Brood Affliction: Green,NEUTRAL
BRMA12_4H,Brood Affliction: Green,NEUTRAL
BRMA12_5,Brood Affliction: Blue,NEUTRAL
BRMA12_5H,Brood Affliction: Blue,NEUTRAL
BRMA12_6,Brood Affliction: Black,NEUTRAL
BRMA12_6H,Brood Affliction: Black,NEUTRAL
BRMA12_7,Brood Affliction: Bronze,NEUTRAL
BRMA12_7H,Brood Affliction: Bronze,NEUTRAL
BRMA12_8,Chromatic Mutation,NEUTRAL
BRMA12_8t,Chromatic Dragonkin,NEUTRAL
BRMA12_8te,Draconic Lineage,NEUTRAL
BRMA12_9,Chromatic Dragonkin,NEUTRAL
BRMA13_1,Lord Victor Nefarius,NEUTRAL
BRMA13_1H,Lord Victor Nefarius,NEUTRAL
BRMA13_2,True Form,NEUTRAL
BRMA13_2H,True Form,NEUTRAL
BRMA13_3,Nefarian,NEUTRAL
BRMA13_3H,Nefarian,NEUTRAL
BRMA13_4,Wild Magic,NEUTRAL
BRMA13_4_2_TB,Wild Magic,NEUTRAL
BRMA13_4H,Wild Magic,NEUTRAL
BRMA13_5,Son of the Flame,NEUTRAL
BRMA13_6,Living Lava,NEUTRAL
BRMA13_7,Whirling Ash,NEUTRAL
BRMA13_8,"DIE, INSECT!",NEUTRAL
BRMA14_1,Omnotron Defense System,NEUTRAL
BRMA14_10,Activate!,NEUTRAL
BRMA14_10H,Activate!,NEUTRAL
BRMA14_10H_TB,Activate!,NEUTRAL
BRMA14_11,Recharge,NEUTRAL
BRMA14_12,Magmaw,NEUTRAL
BRMA14_1H,Omnotron Defense System,NEUTRAL
BRMA14_2,Activate Arcanotron,NEUTRAL
BRMA14_2H,Activate Arcanotron,NEUTRAL
BRMA14_3,Arcanotron,NEUTRAL
BRMA14_4,Activate Toxitron,NEUTRAL
BRMA14_4H,Activate Toxitron,NEUTRAL
BRMA14_5,Toxitron,NEUTRAL
BRMA14_5H,Toxitron,NEUTRAL
BRMA14_6,Activate Electron,NEUTRAL
BRMA14_6H,Activate Electron,NEUTRAL
BRMA14_7,Electron,NEUTRAL
BRMA14_7e,Electron's Power,NEUTRAL
BRMA14_7H,Electron,NEUTRAL
BRMA14_8,Activate Magmatron,NEUTRAL
BRMA14_8H,Activate Magmatron,NEUTRAL
BRMA14_9,Magmatron,NEUTRAL
BRMA14_9H,Magmatron,NEUTRAL
BRMA15_1,Maloriak,NEUTRAL
BRMA15_1H,Maloriak,NEUTRAL
BRMA15_2,The Alchemist,NEUTRAL
BRMA15_2H,The Alchemist,NEUTRAL
BRMA15_2He,Potion of Might,NEUTRAL
BRMA15_3,Release the Aberrations!,NEUTRAL
BRMA15_4,Aberration,NEUTRAL
BRMA16_1,Atramedes,NEUTRAL
BRMA16_1H,Atramedes,NEUTRAL
BRMA16_2,Echolocate,NEUTRAL
BRMA16_2H,Echolocate,NEUTRAL
BRMA16_3,Sonic Breath,NEUTRAL
BRMA16_3e,Sonic Breath,NEUTRAL
BRMA16_4,Reverberating Gong,NEUTRAL
BRMA16_5,Dragonteeth,NEUTRAL
BRMA16_5e,I hear you...,NEUTRAL
BRMA17_2,Nefarian,NEUTRAL
BRMA17_2H,Nefarian,NEUTRAL
BRMA17_3,Onyxia,NEUTRAL
BRMA17_3H,Onyxia,NEUTRAL
BRMA17_4,LAVA!,NEUTRAL
BRMA17_5,Bone Minions,NEUTRAL
BRMA17_5_TB,Bone Minions,NEUTRAL
BRMA17_5H,Bone Minions,NEUTRAL
BRMA17_6,Bone Construct,NEUTRAL
BRMA17_6H,Bone Construct,NEUTRAL
BRMA17_7,Chromatic Prototype,NEUTRAL
BRMA17_8,Nefarian Strikes!,NEUTRAL
BRMA17_8H,Nefarian Strikes!,NEUTRAL
BRMA17_9,Onyxiclaw,NEUTRAL
BRMA_01,Flameheart,NEUTRAL
BRMC_100,Living Bomb,NEUTRAL
BRMC_100e,Living Bomb,NEUTRAL
BRMC_83,Open the Gates,NEUTRAL
BRMC_84,Dragonkin Spellcaster,NEUTRAL
BRMC_85,Lucifron,NEUTRAL
BRMC_86,Atramedes,NEUTRAL
BRMC_86e,I Hear You...,NEUTRAL
BRMC_87,Moira Bronzebeard,NEUTRAL
BRMC_88,Drakonid Slayer,NEUTRAL
BRMC_89,Whirling Ash,NEUTRAL
BRMC_90,Living Lava,NEUTRAL
BRMC_91,Son of the Flame,NEUTRAL
BRMC_92,Coren Direbrew,NEUTRAL
BRMC_93,Omnotron Defense System,NEUTRAL
BRMC_94,Sulfuras,NEUTRAL
BRMC_95,Golemagg,NEUTRAL
BRMC_95h,Core Hound Puppies,NEUTRAL
BRMC_95he,Core Hound Pup,NEUTRAL
BRMC_96,High Justice Grimstone,NEUTRAL
BRMC_97,Vaelastrasz,NEUTRAL
BRMC_97e,Burning Adrenaline,NEUTRAL
BRMC_98,Razorgore,NEUTRAL
BRMC_98e,Dragonlust,NEUTRAL
BRMC_99,Garr,NEUTRAL
BRMC_99e,Rock Elemental,NEUTRAL
BT_255,Kael'thas Sunstrider,NEUTRAL
BT_255e,Sunstrider,NEUTRAL
CFM_020,Raza the Chained,PRIEST
CFM_020e,Raza Enchant,NEUTRAL
CFM_021,Freezing Potion,MAGE
CFM_025,Wind-up Burglebot,NEUTRAL
CFM_026,Hidden Cache,HUNTER
CFM_026e,Smuggling,HUNTER
CFM_039,Street Trickster,NEUTRAL
CFM_060,Red Mana Wyrm,NEUTRAL
CFM_060e,Mana Heist,NEUTRAL
CFM_061,Jinyu Waterspeaker,SHAMAN
CFM_062,Grimestreet Protector,PALADIN
CFM_063,Kooky Chemist,NEUTRAL
CFM_063e,Kooky Chemistry,NEUTRAL
CFM_064,Blubber Baron,NEUTRAL
CFM_064e,Size Increase,NEUTRAL
CFM_065,Volcanic Potion,MAGE
CFM_066,Kabal Lackey,MAGE
CFM_067,Hozen Healer,NEUTRAL
CFM_094,Felfire Potion,WARLOCK
CFM_095,Weasel Tunneler,NEUTRAL
CFM_120,Mistress of Mixtures,NEUTRAL
CFM_300,Public Defender,WARRIOR
CFM_305,Smuggler's Run,PALADIN
CFM_305e,Smuggling,PALADIN
CFM_308,Kun the Forgotten King,DRUID
CFM_308a,Forgotten Armor,DRUID
CFM_308b,Forgotten Mana,DRUID
CFM_310,Call in the Finishers,SHAMAN
CFM_310t,Murloc Razorgill,SHAMAN
CFM_312,Jade Chieftain,SHAMAN
CFM_313,Finders Keepers,SHAMAN
CFM_315,Alleycat,HUNTER
CFM_315t,Tabbycat,HUNTER
CFM_316,Rat Pack,HUNTER
CFM_316t,Rat,HUNTER
CFM_321,Grimestreet Informant,HUNTER
CFM_324,White Eyes,SHAMAN
CFM_324t,The Storm Guardian,SHAMAN
CFM_325,Small-Time Buccaneer,NEUTRAL
CFM_325e,Equipped,NEUTRAL
CFM_328,Fight Promoter,NEUTRAL
CFM_333,Knuckles,HUNTER
CFM_334,Smuggler's Crate,HUNTER
CFM_334e,Smuggling,NEUTRAL
CFM_335,Dispatch Kodo,HUNTER
CFM_336,Shaky Zipgunner,HUNTER
CFM_336e,Smuggling,NEUTRAL
CFM_337,Piranha Launcher,HUNTER
CFM_337t,Piranha,HUNTER
CFM_338,Trogg Beastrager,HUNTER
CFM_338e,Smuggling,HUNTER
CFM_341,Sergeant Sally,NEUTRAL
CFM_342,Luckydo Buccaneer,ROGUE
CFM_342e,Looted Blade,ROGUE
CFM_343,Jade Behemoth,DRUID
CFM_344,"Finja, the Flying Star",NEUTRAL
CFM_602,Jade Idol,DRUID
CFM_602a,Cut from Jade,DRUID
CFM_602b,Jade Stash,DRUID
CFM_603,Potion of Madness,PRIEST
CFM_603e,Madness Potion,PRIEST
CFM_604,Greater Healing Potion,PRIEST
CFM_605,Drakonid Operative,PRIEST
CFM_606,Mana Geode,PRIEST
CFM_606t,Crystal,PRIEST
CFM_608,Blastcrystal Potion,WARLOCK
CFM_609,Fel Orc Soulfiend,NEUTRAL
CFM_610,Crystalweaver,WARLOCK
CFM_610e,Serrated Shadows,NEUTRAL
CFM_611,Bloodfury Potion,WARLOCK
CFM_611e,Demonic Draught,NEUTRAL
CFM_611e2,Demonic Draught,NEUTRAL
CFM_614,Mark of the Lotus,DRUID
CFM_614e,Savage Mark,NEUTRAL
CFM_616,Pilfered Power,DRUID
CFM_617,Celestial Dreamer,DRUID
CFM_617e,Visions of Hypnos,NEUTRAL
CFM_619,Kabal Chemist,MAGE
CFM_620,Potion of Polymorph,MAGE
CFM_621,Kazakus,MAGE
CFM_621_m2,Kabal Demon,NEUTRAL
CFM_621_m3,Kabal Demon,NEUTRAL
CFM_621_m4,Kabal Demon,NEUTRAL
CFM_621_m5,Sheep,NEUTRAL
CFM_621e,Goldthorn,NEUTRAL
CFM_621e2,Goldthorn,NEUTRAL
CFM_621e3,Goldthorn,NEUTRAL
CFM_621t,Kazakus Potion,NEUTRAL
CFM_621t10,Netherbloom,NEUTRAL
CFM_621t11,Lesser Potion,NEUTRAL
CFM_621t12,Greater Potion,NEUTRAL
CFM_621t13,Superior Potion,NEUTRAL
CFM_621t14,Kazakus Potion,NEUTRAL
CFM_621t15,Kazakus Potion,NEUTRAL
CFM_621t16,Heart of Fire,NEUTRAL
CFM_621t17,Stonescale Oil,NEUTRAL
CFM_621t18,Felbloom,NEUTRAL
CFM_621t19,Icecap,NEUTRAL
CFM_621t2,Heart of Fire,NEUTRAL
CFM_621t20,Netherbloom,NEUTRAL
CFM_621t21,Mystic Wool,NEUTRAL
CFM_621t22,Kingsblood,NEUTRAL
CFM_621t23,Shadow Oil,NEUTRAL
CFM_621t24,Goldthorn,NEUTRAL
CFM_621t25,Heart of Fire,NEUTRAL
CFM_621t26,Stonescale Oil,NEUTRAL
CFM_621t27,Icecap,NEUTRAL
CFM_621t28,Netherbloom,NEUTRAL
CFM_621t29,Mystic Wool,NEUTRAL
CFM_621t3,Stonescale Oil,NEUTRAL
CFM_621t30,Kingsblood,NEUTRAL
CFM_621t31,Shadow Oil,NEUTRAL
CFM_621t32,Goldthorn,NEUTRAL
CFM_621t33,Felbloom,NEUTRAL
CFM_621t37,Ichor of Undeath,NEUTRAL
CFM_621t38,Ichor of Undeath,NEUTRAL
CFM_621t39,Ichor of Undeath,NEUTRAL
CFM_621t4,Felbloom,NEUTRAL
CFM_621t5,Icecap,NEUTRAL
CFM_621t6,Goldthorn,NEUTRAL
CFM_621t8,Kingsblood,NEUTRAL
CFM_621t9,Shadow Oil,NEUTRAL
CFM_623,Greater Arcane Missiles,MAGE
CFM_626,Kabal Talonpriest,PRIEST
CFM_626e,Fortitude,NEUTRAL
CFM_630,Counterfeit Coin,ROGUE
CFM_631,Brass Knuckles,WARRIOR
CFM_631e,Smuggling,NEUTRAL
CFM_634,Lotus Assassin,ROGUE
CFM_636,Shadow Rager,ROGUE
CFM_637,Patches the Pirate,NEUTRAL
CFM_639,Grimestreet Enforcer,PALADIN
CFM_639e,Smuggling,NEUTRAL
CFM_643,Hobart Grapplehammer,WARRIOR
CFM_643e,Smuggling,WARRIOR
CFM_643e2,Smuggling,WARRIOR
CFM_646,Backstreet Leper,NEUTRAL
CFM_647,Blowgill Sniper,NEUTRAL
CFM_648,Big-Time Racketeer,NEUTRAL
CFM_648t,"""Little Friend""",NEUTRAL
CFM_649,Kabal Courier,MAGE
CFM_650,Grimscale Chum,PALADIN
CFM_650e,Smuggling,NEUTRAL
CFM_651,Naga Corsair,NEUTRAL
CFM_651e,Extra Sharp,NEUTRAL
CFM_652,Second-Rate Bruiser,NEUTRAL
CFM_653,Hired Gun,NEUTRAL
CFM_654,Friendly Bartender,NEUTRAL
CFM_655,Toxic Sewer Ooze,NEUTRAL
CFM_656,Streetwise Investigator,NEUTRAL
CFM_657,Kabal Songstealer,PRIEST
CFM_658,Backroom Bouncer,NEUTRAL
CFM_658e,Cut Off,NEUTRAL
CFM_659,Gadgetzan Socialite,NEUTRAL
CFM_660,Manic Soulcaster,MAGE
CFM_661,Pint-Size Potion,PRIEST
CFM_661e,Shrunk,PRIEST
CFM_662,Dragonfire Potion,PRIEST
CFM_663,Kabal Trafficker,WARLOCK
CFM_665,Worgen Greaser,NEUTRAL
CFM_666,Grook Fu Master,NEUTRAL
CFM_667,Bomb Squad,NEUTRAL
CFM_668,Doppelgangster,NEUTRAL
CFM_668t,Doppelgangster,NEUTRAL
CFM_668t2,Doppelgangster,NEUTRAL
CFM_669,Burgly Bully,NEUTRAL
CFM_670,Mayor Noggenfogger,NEUTRAL
CFM_671,Cryomancer,MAGE
CFM_671e,We All Scream,NEUTRAL
CFM_672,Madam Goya,NEUTRAL
CFM_685,Don Han'Cho,HUNTER
CFM_685e,Smuggling,NEUTRAL
CFM_687,Inkmaster Solia,MAGE
CFM_687e,Free Spell,MAGE
CFM_688,Spiked Hogrider,NEUTRAL
CFM_690,Jade Shuriken,ROGUE
CFM_691,Jade Swarmer,ROGUE
CFM_693,Gadgetzan Ferryman,ROGUE
CFM_694,Shadow Sensei,ROGUE
CFM_694e,Trained,ROGUE
CFM_696,Devolve,SHAMAN
CFM_697,Lotus Illusionist,SHAMAN
CFM_699,Seadevil Stinger,WARLOCK
CFM_699e,Seadevil Enchant,NEUTRAL
CFM_707,Jade Lightning,SHAMAN
CFM_712_t01,Jade Golem,NEUTRAL
CFM_712_t02,Jade Golem,NEUTRAL
CFM_712_t03,Jade Golem,NEUTRAL
CFM_712_t04,Jade Golem,NEUTRAL
CFM_712_t05,Jade Golem,NEUTRAL
CFM_712_t06,Jade Golem,NEUTRAL
CFM_712_t07,Jade Golem,NEUTRAL
CFM_712_t08,Jade Golem,NEUTRAL
CFM_712_t09,Jade Golem,NEUTRAL
CFM_712_t10,Jade Golem,NEUTRAL
CFM_712_t11,Jade Golem,NEUTRAL
CFM_712_t12,Jade Golem,NEUTRAL
CFM_712_t13,Jade Golem,NEUTRAL
CFM_712_t14,Jade Golem,NEUTRAL
CFM_712_t15,Jade Golem,NEUTRAL
CFM_712_t16,Jade Golem,NEUTRAL
CFM_712_t17,Jade Golem,NEUTRAL
CFM_712_t18,Jade Golem,NEUTRAL
CFM_712_t19,Jade Golem,NEUTRAL
CFM_712_t20,Jade Golem,NEUTRAL
CFM_712_t21,Jade Golem,NEUTRAL
CFM_712_t22,Jade Golem,NEUTRAL
CFM_712_t23,Jade Golem,NEUTRAL
CFM_712_t24,Jade Golem,NEUTRAL
CFM_712_t25,Jade Golem,NEUTRAL
CFM_712_t26,Jade Golem,NEUTRAL
CFM_712_t27,Jade Golem,NEUTRAL
CFM_712_t28,Jade Golem,NEUTRAL
CFM_712_t29,Jade Golem,NEUTRAL
CFM_712_t30,Jade Golem,NEUTRAL
CFM_713,Jade Blossom,DRUID
CFM_715,Jade Spirit,DRUID
CFM_716,Sleep with the Fishes,WARRIOR
CFM_717,Jade Claws,SHAMAN
CFM_750,Krul the Unshackled,WARLOCK
CFM_751,Abyssal Enforcer,WARLOCK
CFM_752,Stolen Goods,WARRIOR
CFM_752e,Smuggling,NEUTRAL
CFM_753,Grimestreet Outfitter,PALADIN
CFM_753e,Smuggling,NEUTRAL
CFM_754,Grimy Gadgeteer,WARRIOR
CFM_754e,Smuggling,NEUTRAL
CFM_755,Grimestreet Pawnbroker,WARRIOR
CFM_755e,Smuggling,NEUTRAL
CFM_756,Alley Armorsmith,WARRIOR
CFM_759,Meanstreet Marshal,PALADIN
CFM_760,Kabal Crystal Runner,MAGE
CFM_781,"Shaku, the Collector",ROGUE
CFM_790,Dirty Rat,NEUTRAL
CFM_800,Getaway Kodo,PALADIN
CFM_806,Wrathion,NEUTRAL
CFM_807,Auctionmaster Beardo,NEUTRAL
CFM_808,"Genzo, the Shark",NEUTRAL
CFM_809,Tanaris Hogchopper,NEUTRAL
CFM_810,Leatherclad Hogleader,NEUTRAL
