,id,id_hash,name,class,type,description
261,BCON_015,-8314357976821962755,Generous Spirit,PRIEST,5,"[x]Choose a friendly minion.
Give it to your opponent
and draw 3 cards."
262,BCON_016,9177769818295315157,Smoke Bomb,ROGUE,5,Give a minion <b>Stealth</b> until your next turn. Draw a card.
263,BCON_016e,-44406558008474,Smoke Bombed,ROGUE,6,Stealthed until your next turn.
264,BCON_021,-2423270966926966711,Crackling Doom,SHAMAN,5,"Deal $12 damage to all_minions.
<b>Overload</b>: (10)"
265,BCON_024,-6249466906326135194,Bottled Madness,WARLOCK,5,Replace your hand with random Demons.
266,BCON_026,4632721900676972822,Blazing Longsword,WARRIOR,7,Also damages minions next to whomever your hero attacks.
267,BGS_001,-6104750715758343947,Nathrezim Overseer,NEUTRAL,4,<b>Battlecry:</b> Give a friendly Demon +2/+2.
268,BGS_001e,-8110215443804409332,Impish,NEUTRAL,6,+2/+2.
269,BGS_002,-4779541686233649210,Soul Juggler,WARLOCK,4,"After a friendly Demon dies, deal 3 damage to a random enemy minion."
270,BGS_004,-623463336064610822,Wrath Weaver,NEUTRAL,4,"After you play a Demon, deal 1 damage to your hero and gain +2/+2."
271,BGS_004e,2909022165536203284,Wrath Woven,NEUTRAL,6,Increased stats.
272,BGS_006,6585128677716085483,Sneed's Old Shredder,NEUTRAL,4,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.
273,BGS_008,7109465389521381669,Ghastcoiler,PRIEST,4,"<b>Deathrattle:</b> Summon
2 random <b>Deathrattle</b> minions."
274,BGS_009,4758254540255796122,Lightfang Enforcer,NEUTRAL,4,"[x]At the end of your turn,
give a random friendly Mech,
Murloc, Beast, Demon,
and Dragon +2/+1."
275,BGS_009e,-4189435833425806181,Blessed,ROGUE,6,Increased stats.
276,BGS_010,8233799126506768183,Annihilan Battlemaster,NEUTRAL,4,<b>Battlecry:</b> Gain +1 Health for each damage_your hero has taken.
277,BGS_010e,-944426599061056698,Monstrous,NEUTRAL,6,Health increased.
278,BGS_012,3815118513296630223,Kangor's Apprentice,NEUTRAL,4,<b>Deathrattle</b>: Summon the first 2 friendly Mechs that died this combat.
279,BGS_014,764048594895743953,Imprisoner,NEUTRAL,4,"<b>Taunt</b>
<b>Deathrattle:</b> Summon a 1/1 Imp."
280,BGS_017,7018005918466811084,Pack Leader,NEUTRAL,4,"Whenever you summon a Beast, give it +3 Attack."
281,BGS_017e,-7363992342705108138,Feral Calling,NEUTRAL,6,+3 Attack.
282,BGS_018,3685083890508788869,"Goldrinn, the Great Wolf",NEUTRAL,4,<b>Deathrattle:</b> Give your Beasts +4/+4.
283,BGS_018e,2200696971155340572,Soul of the Beast,NEUTRAL,6,+4/+4.
284,BGS_019,7203740762339614124,Red Whelp,NEUTRAL,4,"[x]<b>Start of Combat:</b> Deal
1 damage per friendly
Dragon to one random
enemy minion."
285,BGS_020,-4447285199330741049,Primalfin Lookout,NEUTRAL,4,"<b>Battlecry:</b> If you control another Murloc, <b>Discover</b> a_Murloc."
286,BGS_021,-7359500197247584726,Mama Bear,NEUTRAL,4,"Whenever you summon a Beast, give it +5/+5."
287,BGS_021e,5985640856487317804,Rampage,NEUTRAL,6,+5/+5.
288,BGS_022,7902604522342657564,Zapp Slywick,NEUTRAL,4,"[x]<b>Windfury</b>
This minion always attacks
the enemy minion with
the lowest Attack."
289,BGS_023,-1512511950321589000,Piloted Shredder,NEUTRAL,4,<b>Deathrattle:</b> Summon a random 2-Cost minion.
290,BGS_024,-5677533408577321468,Piloted Sky Golem,NEUTRAL,4,<b>Deathrattle:</b> Summon a random 4-Cost minion.
291,BGS_025,-3031525669060621685,Mounted Raptor,DRUID,4,<b>Deathrattle:</b> Summon a random 1-Cost minion.
292,BGS_027,-2483798307929243956,Micro Machine,NEUTRAL,4,"At the start of each turn, gain +1 Attack."
293,BGS_028,462563081850276314,Pogo-Hopper,ROGUE,4,"[x]<b>Battlecry:</b> Gain +2/+2 for
each other Pogo-Hopper
you played this game."
294,BGS_028pe,-4607867517696795104,PogoCounterEnchantment,ROGUE,6,Counts the number of Pogo-Hoppers played.
295,BGS_029,-818177367140837793,Shifter Zerus,NEUTRAL,4,"Each turn this is in your hand, transform it into a random minion."
296,BGS_029e,6525051327578922377,Shifting,NEUTRAL,6,Transforming into random minions.
297,BGS_030,3490023857006185539,King Bagurgle,NEUTRAL,4,<b>Battlecry and Deathrattle:</b> Give your other Murlocs +2/+2.
298,BGS_030e,7844897826842671343,Bagurgled,NEUTRAL,6,Increased stats.
299,BGS_031,-4317155129792876003,Gentle Megasaur,NEUTRAL,4,<b>Battlecry:</b> <b>Adapt</b> your_Murlocs.
300,BGS_032,3231276663750819152,Herald of Flame,WARRIOR,4,"<b>Overkill:</b> Deal 3 damage
to the left-most enemy minion."
301,BGS_033,-5233397956073942796,Hangry Dragon,NEUTRAL,4,"[x]At the start of your turn,
gain +2/+2 if you won
the last combat."
302,BGS_033e1,-4605140951930139396,Well Fed,NEUTRAL,6,Increased stats.
303,BGS_034,-897181104982419107,Bronze Warden,NEUTRAL,4,"<b>Divine Shield</b>
<b>Reborn</b>"
304,BGS_035,1181816643578393024,Waxrider Togwaggle,NEUTRAL,4,"Whenever a friendly Dragon kills an enemy, gain +2/+2."
305,BGS_035e,-6648815708603422812,Dragon Wax,NEUTRAL,6,Increased stats.
306,BGS_036,5477177551193964554,"Razorgore, the Untamed",NEUTRAL,4,"At the end of your turn, gain +1/+1 for each Dragon you have."
307,BGS_036e,-3838714928759201961,Dragonlust,NEUTRAL,6,Increased stats.
308,BGS_037,4807980077950737794,Steward of Time,NEUTRAL,4,"When you sell this minion, give all minions in Bob's Tavern +1/+1."
309,BGS_037e,9067693323625463698,Time Dilation,NEUTRAL,6,+1/+1.
310,BGS_038,2801691959866055899,Twilight Emissary,NEUTRAL,4,"<b>Taunt</b>
<b>Battlecry:</b> Give a friendly Dragon +2/+2."
311,BGS_038e,-7402466119159049138,Twilight Embrace,NEUTRAL,6,+2/+2.
312,BGS_039,-905457867004049728,Dragonspawn Lieutenant,NEUTRAL,4,<b>Taunt</b>
313,BGS_040,1306498329414250681,Nadina the Red,NEUTRAL,4,<b>Deathrattle:</b> Give your Dragons <b>Divine Shield</b>.
314,BGS_041,4310764377508061868,"Kalecgos, Arcane Aspect",NEUTRAL,4,"After you play a minion with <b>Battlecry</b>, give your Dragons +1/+1."
315,BGS_041e,1520019714495050516,Arcane Aspect,NEUTRAL,6,Increased stats.
316,BGS_043,-2600616570440511745,Murozond,NEUTRAL,4,"[x]<b>Battlecry:</b> Add a minion
from your last opponent's
warband to your hand."
317,BGS_044,-8866037705302913964,Imp Mama,WARLOCK,4,"[x]Whenever this minion takes
damage, summon a random
Demon and give it <b>Taunt</b>."
318,BGS_044e,-5845847687317851099,Protect Mama!,WARLOCK,6,<b>Taunt</b>
319,BGS_045,9068477288364351050,Glyph Guardian,MAGE,4,"Whenever this attacks, double its Attack."
320,BGS_045e,2041303397715429815,Cold Breath,NEUTRAL,6,Multiplying Attack.
321,BGS_059,278912902653018719,Master Demonologist,NEUTRAL,4,"Whenever you summon a Demon, gain +1/+1."
322,BGS_059e,8488933216130430531,Demonic Fury,NEUTRAL,6,Increased stats.
323,BGS_067,-2270919174967146572,Drakonid Enforcer,NEUTRAL,4,"After a friendly minion loses <b>Divine Shield</b>, gain_+2/+2."
324,BGS_067e,-6721533050424000486,Divinity,NEUTRAL,6,Increased stats.
325,BGS_068,450872767863414351,Holy Mackerel,PALADIN,4,"[x]After another friendly
minion loses <b>Divine Shield</b>,
gain_<b>Divine Shield</b>."
326,BOT_020,-5920394925022789893,Skaterbot,NEUTRAL,4,"<b>Magnetic</b>
<b>Rush</b>"
327,BOT_020e,4419195183518807659,Skaterbot,NEUTRAL,6,<b>Rush</b>.
328,BOT_021,-2571259005645853949,Bronze Gatekeeper,NEUTRAL,4,"<b>Magnetic</b>
<b>Taunt</b>"
329,BOT_021e,2435397602400034506,Bronze Gatekeeper,NEUTRAL,6,<b>Taunt</b>.
330,BOT_031,-7565489034683363353,Goblin Bomb,NEUTRAL,4,"[x]<b>Deathrattle:</b> Deal 2 damage
to the enemy hero."
331,BOT_033,3019400404174470973,Bomb Toss,HUNTER,5,Deal $2 damage. Summon a 0/2 Goblin_Bomb.
332,BOT_034,-7029367947881887271,Boommaster Flark,HUNTER,4,<b>Battlecry:</b> Summon four 0/2 Goblin Bombs.
333,BOT_035,-698085119050393512,Venomizer,HUNTER,4,"<b>Magnetic</b>
<b>Poisonous</b>"
334,BOT_035e,-4381364710299363027,Venomizer,NEUTRAL,6,<b>Poisonous</b>.
335,BOT_038,-9180925653613262227,Fireworks Tech,HUNTER,4,"[x]<b>Battlecry:</b> Give a friendly
Mech +1/+1. If it has
<b>Deathrattle</b>, trigger it."
336,BOT_038e,-849650552536052497,Primed,HUNTER,6,+1/+1.
337,BOT_039,-6600124412099098199,Necromechanic,HUNTER,4,Your <b>Deathrattles</b> trigger twice.
338,BOT_039e,-1152504510011762204,Necromechanical,NEUTRAL,6,Your <b>Deathrattles</b> trigger twice.
339,BOT_042,-1985750369750694098,Weapons Project,WARRIOR,5,"Each player equips a 2/3 Weapon and
gains 6 Armor."
340,BOT_042t,-1780435302906085593,Gearblade,WARRIOR,7,
341,BOT_050,-995109248481052249,Rusty Recycler,NEUTRAL,4,"<b>Taunt</b>
<b>Lifesteal</b>"
342,BOT_054,7549933191775101597,Biology Project,DRUID,5,Each player gains 2_Mana Crystals.
343,BOT_059,-8223425768818459468,Eternium Rover,WARRIOR,4,"Whenever this minion takes damage, gain 2_Armor."
344,BOT_066,-1829189033004909926,Mechanical Whelp,NEUTRAL,4,<b>Deathrattle:</b> Summon a 7/7 Mechanical Dragon.
345,BOT_066t,4472893942378576133,Mechanical Dragon,NEUTRAL,4,
346,BOT_067,-8393652956056658633,Rocket Boots,WARRIOR,5,Give a minion <b>Rush</b>. Draw a card.
347,BOT_067e,-1345403868742640020,Rocket Boots,WARRIOR,6,<b>Rush</b>.
348,BOT_069,-3662860180035641065,The Boomship,WARRIOR,5,Summon 3 random minions from your hand. Give them <b>Rush</b>.
349,BOT_069e,8205552105354994833,Rocketeer,WARRIOR,6,<b>Rush</b>.
350,BOT_079,3298170639412127918,Faithful Lumi,NEUTRAL,4,<b>Battlecry:</b> Give a friendly Mech +1/+1.
351,BOT_079e,-5822642389935562989,Illuminated,NEUTRAL,6,+1/+1.
352,BOT_083,4326254701138989877,Toxicologist,NEUTRAL,4,<b>Battlecry:</b> Give your weapon +1 Attack.
353,BOT_083e,-351377708062171498,Toxic,NEUTRAL,6,+1 Attack.
354,BOT_084,-5049349897014812036,Violet Haze,ROGUE,5,Add 2 random <b>Deathrattle</b> cards to_your hand.
355,BOT_087,749475680747154365,Academic Espionage,ROGUE,5,Shuffle 10 cards from your opponent's class into your deck. They_cost (1).
356,BOT_087e,-7263586702125221672,Academic Espionage,ROGUE,6,Costs (1).
357,BOT_093,-3060780129678245182,Elementary Reaction,SHAMAN,5,Draw a card. Copy it if_you played an Elemental last turn.
358,BOT_098,-6477922171143902258,Unpowered Mauler,NEUTRAL,4,Can only attack if you cast a spell this turn.
359,BOT_099,4291875640687376408,Eureka!,SHAMAN,5,Summon a copy of_a_random minion from your hand.
360,BOT_101,8651694956888321766,Astral Rift,MAGE,5,Add 2 random minions to your hand.
361,BOT_101e2,-3072363579246129777,Warcried,NEUTRAL,6,+1/+1.
362,BOT_102,-5621817407248609125,Spark Drill,NEUTRAL,4,"<b>Rush</b>
<b>Deathrattle:</b> Add two
1/1 Sparks with <b>Rush</b> to your hand."
363,BOT_102t,-5410176237582358250,Spark,NEUTRAL,4,<b>Rush</b>
364,BOT_103,7377777760748347487,Stargazer Luna,MAGE,4,"After you play the
right-most card in your hand, draw a card."
365,BOT_104,-1419398032589598106,Dyn-o-matic,WARRIOR,4,<b>Battlecry:</b> Deal 5 damage randomly split among all minions_except_Mechs.
366,BOT_107,-1823989962480564565,Missile Launcher,NEUTRAL,4,"[x]<b>Magnetic</b>
At the end of your turn,
deal 1 damage to all
other characters."
367,BOT_107e,80449642403027348,Missile Launcher,NEUTRAL,6,"When your turn ends, deal 1 damage to other characters."
368,BOT_216,1361460907269264860,Omega Medic,PRIEST,4,"<b>Battlecry:</b> If you have 10 Mana Crystals, restore #10 Health to your hero."
369,BOT_218,-4454091371965979848,Security Rover,WARRIOR,4,"[x]Whenever this minion
takes damage, summon a
2/3 Mech with <b>Taunt</b>."
370,BOT_218t,-8568911780140701954,Guard Bot,WARRIOR,4,<b>Taunt</b>
371,BOT_219,-5677102145079273885,Extra Arms,PRIEST,5,"[x]Give a minion +2/+2.
Add 'More Arms!' to your
hand that gives +2/+2."
372,BOT_219e,-1968685039879798087,Armed,PRIEST,6,+2/+2.
373,BOT_219t,-6184124044424876393,More Arms!,PRIEST,5,Give a minion +2/+2.
374,BOT_219te,-4703107510063097990,More Armed,PRIEST,6,+2/+2.
375,BOT_222,-6709517795578892788,Spirit Bomb,WARLOCK,5,Deal $4 damage to a minion and your hero.
376,BOT_224,6729433511882306472,Doubling Imp,WARLOCK,4,<b>Battlecry:</b> Summon a copy of this minion.
377,BOT_226,-5955793630064110535,Nethersoul Buster,WARLOCK,4,<b>Battlecry:</b> Gain +1 Attack for each damage your hero has taken this turn.
378,BOT_226e,4382346085711836573,Nethercharged,WARLOCK,6,Attack increased.
379,BOT_234,8815657251501666947,Shrink Ray,PALADIN,5,"Set the Attack and Health of all minions
to 1."
380,BOT_234e,-1073472146336021281,Shrink Ray,NEUTRAL,6,1/1.
381,BOT_236,-799014577079198570,Crystalsmith Kangor,PALADIN,4,"<b>Divine Shield</b>, <b>Lifesteal</b>
Your healing is doubled."
382,BOT_237,3475757170096123551,Beryllium Nullifier,WARRIOR,4,"<b>Magnetic</b>
Can't be targeted by spells or Hero Powers."
383,BOT_237e,8632070759316324460,Beryllium Nullifier,NEUTRAL,6,Can't be targeted by spells or Hero Powers.
384,BOT_238,166541748314583512,"Dr. Boom, Mad Genius",WARRIOR,3,"<b>Battlecry:</b> For the rest of the game, your Mechs have <b>Rush</b>."
385,BOT_238e,-7381470673906964034,Boomtastic,NEUTRAL,6,Your Mechs have <b>Rush</b>.
386,BOT_238e2,-8278953950408880779,Boomtastic,NEUTRAL,6,Dr. Boom is granting your Mechs <b>Rush</b>.
387,BOT_238p,-1480696216155659543,Big Red Button,WARRIOR,10,"[x]<b>Hero Power</b>
Activate this turn's
Mech Suit power!"
388,BOT_238p1,5082642591554260475,Zap Cannon,WARRIOR,10,"<b>Hero Power</b>
Deal $3 damage.
Swaps each turn."
389,BOT_238p2,5523475858498800430,Blast Shield,WARRIOR,10,"<b>Hero Power</b>
Gain 7 Armor.
Swaps each turn."
390,BOT_238p3,5218525406908271334,KABOOM!,WARRIOR,10,"<b>Hero Power</b>
Deal $1 damage to all enemies. Swaps each turn."
391,BOT_238p4,-6267875483728450674,Delivery Drone,WARRIOR,10,"<b>Hero Power</b>
<b>Discover</b> a Mech.
Swaps_each_turn."
392,BOT_238p6,-5619886869847324863,Micro-Squad,WARRIOR,10,"<b>Hero Power</b>
Summon three 1/1 Microbots.
Swaps_each_turn."
393,BOT_242,-512873422708144466,Myra's Unstable Element,ROGUE,5,"Draw the rest of
your deck."
394,BOT_243,4002437046257272245,Myra Rotspring,ROGUE,4,"[x]<b>Battlecry:</b> <b>Discover</b> a
<b>Deathrattle</b> minion. Also
gain its <b>Deathrattle</b>."
395,BOT_243e,-3853974771768248745,Necroalchemy,ROGUE,6,Copied Deathrattle from {0}.
396,BOT_245,-516099273152293461,The Storm Bringer,SHAMAN,5,Transform your minions into random <b>Legendary</b> minions.
397,BOT_246,-1271221082765455272,Beakered Lightning,SHAMAN,5,Deal $1 damage to all minions. <b>Overload:</b> (2)
398,BOT_251,-940891857025704360,Spider Bomb,HUNTER,4,"<b>Magnetic</b>
<b>Deathrattle:</b> Destroy a random_enemy_minion."
399,BOT_251e,-8515323936958515672,Spider Bomb,HUNTER,6,<b>Deathrattle:</b> Destroy a random enemy minion.
400,BOT_254,7297844690690055934,Unexpected Results,MAGE,5,"[x]Summon two random
$2-Cost minions <i>(improved
by <b>Spell Damage</b>)</i>."
401,BOT_256,-659874628324718683,Astromancer,MAGE,4,"[x]<b>Battlecry:</b> Summon a
random minion with Cost
equal to your hand size."
402,BOT_257,527930710411818053,Luna's Pocket Galaxy,MAGE,5,"Change the Cost of minions in your
deck to (1)."
403,BOT_257e,-5179047752090186875,Starstruck,MAGE,6,Costs (1).
404,BOT_258,-771849691352261895,"Zerek, Master Cloner",PRIEST,4,"<b>Deathrattle:</b> If you've cast any spells on this minion, resummon it."
405,BOT_258e,6215398897626279395,Cloning Vector,PRIEST,6,"Prepared to summon Zerek, Master Cloner"
406,BOT_263,-771721951810552812,Soul Infusion,WARLOCK,5,"Give the
left-most minion in your hand +2/+2."
407,BOT_263e,5947891424364321321,Infused,WARLOCK,6,+2/+2.
408,BOT_267,770077146993928573,Piloted Reaper,NEUTRAL,4,"<b>Deathrattle:</b> Summon a random minion from
your hand that costs (2) or less."
409,BOT_270,779285714315814751,Giggling Inventor,NEUTRAL,4,<b>Battlecry:</b> Summon two 1/2 Mechs with <b>Taunt</b> and_<b>Divine Shield</b>.
410,BOT_270t,-3509605793102015692,Annoy-o-Tron,NEUTRAL,4,"<b>Taunt</b>
<b>Divine Shield</b>"
411,BOT_280,6515382583330536583,Holomancer,NEUTRAL,4,"After your opponent plays a minion, summon a 1/1_copy of it."
412,BOT_280e,-2622549053207988472,Hologram,NEUTRAL,6,1/1.
413,BOT_283,5238364432658229275,Pogo-Hopper,ROGUE,4,"[x]<b>Battlecry:</b> Gain +2/+2 for
each other Pogo-Hopper
you played this game."
414,BOT_283e,-4966601438115732596,Kinetic Energy,ROGUE,6,Increased stats.
415,BOT_286,7898275473634764921,Necrium Blade,ROGUE,7,<b>Deathrattle:</b> Trigger the <b>Deathrattle</b> of a random friendly minion.
416,BOT_288,-7606295710393984245,Lab Recruiter,ROGUE,4,<b>Battlecry:</b> Shuffle 3 copies of a friendly minion into your deck.
417,BOT_291,-3311304547875020214,Storm Chaser,SHAMAN,4,<b>Battlecry:</b> Draw a spell from your deck that costs_(5) or more.
418,BOT_296,-67549524047858797,Omega Defender,NEUTRAL,4,"[x]<b>Taunt</b>
<b>Battlecry:</b> If you have
10 Mana Crystals,
gain +10 Attack."
419,BOT_296e,-1457213618656210787,Omega Surge,NEUTRAL,6,+10 Attack.
420,BOT_299,6462085191604652751,Omega Assembly,WARRIOR,5,"[x]<b>Discover</b> a Mech. If you
have 10 Mana Crystals,
keep all 3 cards."
421,BOT_308,7153254166335139916,Spring Rocket,NEUTRAL,4,<b>Battlecry:</b> Deal 2 damage.
422,BOT_309,-1741316306632368290,Upgradeable Framebot,NEUTRAL,4,
423,BOT_312,-2034239215304571023,Replicating Menace,NEUTRAL,4,"<b>Magnetic</b>
<b>Deathrattle:</b> Summon three 1/1 Microbots."
424,BOT_312e,7785276844454556677,Replicating Menace,NEUTRAL,6,<b>Deathrattle:</b> Summon three 1/1 Microbots.
425,BOT_312t,-2412225481124085152,Microbot,NEUTRAL,4,
426,BOT_401,-5122332889239015464,Weaponized Piñata,NEUTRAL,4,<b>Deathrattle:</b> Add a random <b>Legendary</b> minion to your_hand.
427,BOT_402,-7421346602510305187,Secret Plan,HUNTER,5,<b>Discover</b> a <b>Secret</b>.
428,BOT_404,739685596547256186,Juicy Psychmelon,DRUID,5,"Draw a 7, 8, 9, and
10-Cost minion
 from your deck."
429,BOT_406,2004569986030662333,Supercollider,WARRIOR,7,"[x]After you attack a minion,
force it to attack one
of its neighbors."
430,BOT_407,-1963694755155987742,Thunderhead,SHAMAN,4,"[x]After you play a card with
<b>Overload</b>, summon two
1/1 Sparks with <b>Rush</b>."
431,BOT_411,-2668781442966330442,Electra Stormsurge,SHAMAN,4,<b>Battlecry:</b> Your next spell this turn casts twice.
432,BOT_411e,-6333438070053211638,Electric,SHAMAN,6,Your next spell this turn casts twice.
433,BOT_411e2,1564749215451557885,Electricking,SHAMAN,6,Your next spell this turn casts twice.
434,BOT_413,-2802547447176067249,Brainstormer,NEUTRAL,4,"[x]<b>Battlecry:</b> Gain +1 Health
for each spell in your hand."
435,BOT_413e,6193602749775952096,Brain Power,NEUTRAL,6,Increased Health.
436,BOT_414,-1038128671389341680,Cloakscale Chemist,NEUTRAL,4,"<b>Stealth</b>
<b>Divine Shield</b>"
437,BOT_419,1354659163279309934,Dendrologist,DRUID,4,"<b>Battlecry:</b> If you control a Treant, <b>Discover</b> a spell."
438,BOT_420,4404450329559693647,Landscaping,DRUID,5,Summon two 2/2 Treants.
439,BOT_422,5131354557559755387,Tending Tauren,DRUID,4,"[x]<b>Choose One -</b> Give your
other minions +1/+1;
or Summon two
2/2 Treants."
440,BOT_422a,-4883967328729022252,Old Growth,DRUID,5,Give your other minions +1/+1.
441,BOT_422ae,-5211192969593050542,Old Growth,NEUTRAL,6,+1/+1.
442,BOT_422b,6606134793912075039,New Growth,DRUID,5,Summon two 2/2 Treants.
443,BOT_423,-7415129224130301953,Dreampetal Florist,DRUID,4,"At the end of your turn, reduce the Cost of a random minion in your hand by (7)."
444,BOT_423e,6024873015390868277,Floral Arrangement,DRUID,6,Costs (7) less.
445,BOT_424,-5834804893329977101,Mecha'thun,NEUTRAL,4,"[x]<b>Deathrattle:</b> If you have no
cards in your deck, hand,
and battlefield, destroy
the enemy hero."
446,BOT_429,-2245261161439807195,Flark's Boom-Zooka,HUNTER,5,"[x]Summon 3 minions from
your deck. They attack
enemy minions, then die."
447,BOT_431,8529912088111419921,Whirliglider,NEUTRAL,4,<b>Battlecry:</b> Summon a 0/2_Goblin Bomb.
448,BOT_433,-5968280640224001443,Dr. Morrigan,WARLOCK,4,<b>Deathrattle:</b> Swap this with a minion from your deck.
449,BOT_434,-5685738120106702909,Flobbidinous Floop,DRUID,4,"While in your hand, this is a 3/4 copy of the last minion you played."
450,BOT_434e,-2065875382032168572,Floopy,DRUID,6,Transforming into recent minions.
451,BOT_434e2,-2818279808630320307,Floopy,DRUID,6,3/4.
452,BOT_435,5743067383497657825,Cloning Device,PRIEST,5,<b>Discover</b> a copy of a minion in your opponent's deck.
453,BOT_436,5739304178610848503,Prismatic Lens,PALADIN,5,Draw a minion and a spell from your deck. Swap their Costs.
454,BOT_436e,-2442842596378916727,Swapped Cost,PALADIN,6,Cost swapped.
455,BOT_437,-2315806154354376288,Goblin Prank,HUNTER,5,Give a friendly minion +3/+3 and <b>Rush</b>. It_dies at end of turn.
456,BOT_437e,-8860218529035294233,Slimed,NEUTRAL,6,+3/+3 and <b>Rush</b>. Dies a slimy death at the end of the turn.
